%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
1985 139 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 66.00 19.30 99.91 0.00 706.00 -999.00 313.00 -999.00 -999.00 -999.00 -999.00 129.00 774.00 213.00
1985 139 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 64.00 20.80 99.91 0.00 826.00 -999.00 319.00 -999.00 -999.00 -999.00 -999.00 139.00 810.00 213.00
1985 139 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 65.00 20.70 99.91 0.00 898.00 -999.00 320.00 -999.00 -999.00 -999.00 -999.00 144.00 830.00 202.00
1985 139 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 66.00 20.30 99.91 0.00 916.00 -999.00 323.00 -999.00 -999.00 -999.00 -999.00 144.00 836.00 199.00
1985 139 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 66.00 20.20 99.91 0.00 880.00 -999.00 324.00 -999.00 -999.00 -999.00 -999.00 141.00 829.00 197.00
1985 139 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 63.00 20.40 99.91 0.00 781.00 -999.00 325.00 -999.00 -999.00 -999.00 -999.00 144.00 783.00 197.00
1985 139 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 65.00 19.70 99.91 0.00 634.00 -999.00 327.00 -999.00 -999.00 -999.00 -999.00 140.00 711.00 197.00
1985 139 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 65.00 19.70 99.91 0.00 451.00 -999.00 325.00 -999.00 -999.00 -999.00 -999.00 123.00 592.00 198.00
1985 139 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 69.00 19.20 99.91 0.00 271.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 96.00 460.00 205.00
1985 139 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 62.00 20.60 99.87 0.00 121.00 -999.00 322.00 -999.00 -999.00 -999.00 -999.00 53.00 310.00 230.00
1985 139 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 78.00 18.30 99.87 0.00 24.00 -999.00 318.00 -999.00 -999.00 -999.00 -999.00 14.00 104.00 208.00
1985 139 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 88.00 16.40 99.87 0.00 0.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 227.00
1985 139 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 86.00 16.00 99.87 0.00 0.00 -999.00 310.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 139 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 89.00 14.50 99.87 0.00 0.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 271.00
1985 140 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 90.00 14.30 99.87 0.00 0.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 289.00
1985 140 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 90.00 14.30 99.87 0.00 0.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 292.00
1985 140 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 90.00 14.40 99.87 0.00 0.00 -999.00 301.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 291.00
1985 140 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.70000 91.00 13.70 99.87 0.00 0.00 -999.00 301.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 285.00
1985 140 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 91.00 14.10 99.87 0.00 0.00 -999.00 302.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 258.00
1985 140 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 90.00 14.10 99.87 0.00 0.00 -999.00 300.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 254.00
1985 140 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 89.00 14.30 99.87 0.00 54.00 -999.00 300.00 -999.00 -999.00 -999.00 -999.00 26.00 160.00 269.00
1985 140 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 87.00 15.10 99.87 0.00 188.00 -999.00 305.00 -999.00 -999.00 -999.00 -999.00 67.00 422.00 291.00
1985 140 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 81.00 15.60 99.87 0.00 363.00 -999.00 305.00 -999.00 -999.00 -999.00 -999.00 104.00 575.00 267.00
1985 140 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 70.00 17.90 99.87 0.00 542.00 -999.00 312.00 -999.00 -999.00 -999.00 -999.00 128.00 676.00 236.00
1985 140 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 67.00 19.20 99.87 0.00 705.00 -999.00 315.00 -999.00 -999.00 -999.00 -999.00 136.00 760.00 219.00
1985 140 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 60.00 21.20 99.87 0.00 827.00 -999.00 319.00 -999.00 -999.00 -999.00 -999.00 138.00 810.00 212.00
1985 140 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 60.00 21.10 99.87 0.00 896.00 -999.00 321.00 -999.00 -999.00 -999.00 -999.00 141.00 830.00 198.00
1985 140 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 61.00 21.00 99.87 0.00 915.00 -999.00 323.00 -999.00 -999.00 -999.00 -999.00 140.00 838.00 191.00
1985 140 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 62.00 20.90 99.87 0.00 882.00 -999.00 324.00 -999.00 -999.00 -999.00 -999.00 143.00 829.00 186.00
1985 140 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 65.00 20.50 99.87 0.00 787.00 -999.00 325.00 -999.00 -999.00 -999.00 -999.00 149.00 783.00 182.00
1985 140 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 67.00 20.00 99.87 0.00 616.00 -999.00 328.00 -999.00 -999.00 -999.00 -999.00 167.00 635.00 178.00
1985 140 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 70.00 19.90 99.87 0.00 408.00 -999.00 333.00 -999.00 -999.00 -999.00 -999.00 182.00 395.00 175.00
1985 140 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 75.00 19.00 99.87 0.00 231.00 -999.00 335.00 -999.00 -999.00 -999.00 -999.00 145.00 220.00 177.00
1985 140 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 77.00 18.60 99.87 0.00 101.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 69.00 157.00 180.00
1985 140 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 84.00 18.40 99.87 0.00 23.00 -999.00 323.00 -999.00 -999.00 -999.00 -999.00 16.00 72.00 183.00
1985 140 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 85.00 17.30 99.87 0.00 0.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 198.00
1985 140 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 88.00 16.30 99.87 0.00 0.00 -999.00 306.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 222.00
1985 140 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 95.00 14.80 99.87 0.00 0.00 -999.00 304.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 291.00
1985 141 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 95.00 14.60 99.87 0.00 0.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 332.00
1985 141 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 96.00 14.40 99.87 0.00 0.00 -999.00 301.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 353.00
1985 141 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 95.00 14.30 99.87 0.00 0.00 -999.00 300.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 356.00
1985 141 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.70000 95.00 13.40 99.87 0.00 0.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 8.00
1985 141 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 94.00 13.70 99.87 0.00 0.00 -999.00 298.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 27.00
1985 141 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 93.00 13.70 99.87 0.00 0.00 -999.00 297.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 52.00
1985 141 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.10000 93.00 13.90 99.87 0.00 57.00 -999.00 298.00 -999.00 -999.00 -999.00 -999.00 29.00 160.00 123.00
1985 141 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.20000 90.00 15.50 99.87 0.00 190.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 71.00 417.00 348.00
1985 141 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.10000 82.00 16.20 99.87 0.00 364.00 -999.00 306.00 -999.00 -999.00 -999.00 -999.00 112.00 559.00 139.00
1985 141 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 76.00 17.60 99.87 0.00 539.00 -999.00 311.00 -999.00 -999.00 -999.00 -999.00 144.00 644.00 174.00
1985 141 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 74.00 18.50 99.87 0.00 688.00 -999.00 317.00 -999.00 -999.00 -999.00 -999.00 174.00 687.00 185.00
1985 141 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 71.00 20.00 99.87 0.00 797.00 -999.00 323.00 -999.00 -999.00 -999.00 -999.00 207.00 694.00 190.00
1985 141 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 70.00 20.10 99.87 0.00 873.00 -999.00 330.00 -999.00 -999.00 -999.00 -999.00 209.00 729.00 169.00
1985 141 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 69.00 20.20 99.87 0.00 889.00 -999.00 331.00 -999.00 -999.00 -999.00 -999.00 216.00 727.00 168.00
1985 141 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 70.00 20.10 99.87 0.00 842.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 225.00 690.00 169.00
1985 141 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 72.00 19.80 99.87 0.00 716.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 254.00 559.00 177.00
1985 141 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 74.00 19.20 99.87 0.00 517.00 -999.00 337.00 -999.00 -999.00 -999.00 -999.00 280.00 329.00 182.00
1985 141 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 77.00 18.90 99.87 0.00 338.00 -999.00 345.00 -999.00 -999.00 -999.00 -999.00 232.00 186.00 175.00
1985 141 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 82.00 17.90 99.87 0.00 203.00 -999.00 344.00 -999.00 -999.00 -999.00 -999.00 153.00 131.00 175.00
1985 141 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 84.00 17.80 99.87 0.00 83.00 -999.00 340.00 -999.00 -999.00 -999.00 -999.00 65.00 75.00 181.00
1985 141 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 87.00 17.50 99.87 0.00 12.00 -999.00 355.00 -999.00 -999.00 -999.00 -999.00 11.00 16.00 216.00
1985 141 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 92.00 16.40 99.87 0.10 0.00 -999.00 344.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 245.00
1985 141 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 92.00 16.20 99.87 0.10 0.00 -999.00 338.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 330.00
1985 141 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 95.00 15.60 99.87 0.00 0.00 -999.00 337.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 29.00
1985 142 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 93.00 15.80 99.87 0.00 0.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 30.00
1985 142 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 91.00 15.90 99.87 0.00 0.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 21.00
1985 142 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 90.00 16.50 99.87 0.00 0.00 -999.00 349.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 142 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 91.00 16.30 99.87 0.00 0.00 -999.00 347.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 82.00
1985 142 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 92.00 15.90 99.87 0.00 0.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 56.00
1985 142 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 93.00 15.60 99.87 0.00 0.00 -999.00 331.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 55.00
1985 142 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 92.00 16.00 99.87 0.00 49.00 -999.00 328.00 -999.00 -999.00 -999.00 -999.00 28.00 116.00 47.00
1985 142 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 88.00 17.40 99.42 0.00 175.00 -999.00 331.00 -999.00 -999.00 -999.00 -999.00 73.00 343.00 10.00
1985 142 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 82.00 17.10 99.42 0.00 353.00 -999.00 317.00 -999.00 -999.00 -999.00 -999.00 108.00 534.00 46.00
1985 142 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 69.00 19.10 99.42 0.00 531.00 -999.00 318.00 -999.00 -999.00 -999.00 -999.00 135.00 645.00 63.00
1985 142 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 67.00 19.50 99.42 0.00 687.00 -999.00 324.00 -999.00 -999.00 -999.00 -999.00 147.00 718.00 78.00
1985 142 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 63.00 21.20 99.42 0.00 788.00 -999.00 330.00 -999.00 -999.00 -999.00 -999.00 151.00 749.00 78.00
1985 142 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.20000 64.00 20.90 99.42 0.00 859.00 -999.00 330.00 -999.00 -999.00 -999.00 -999.00 165.00 760.00 81.00
1985 142 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.60000 65.00 20.90 99.42 0.00 900.00 -999.00 333.00 -999.00 -999.00 -999.00 -999.00 165.00 793.00 83.00
1985 142 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.00000 65.00 20.70 99.42 0.00 870.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 148.00 808.00 86.00
1985 142 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 67.00 20.50 99.42 0.00 785.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 136.00 795.00 85.00
1985 142 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 68.00 19.90 99.42 0.00 647.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 131.00 736.00 82.00
1985 142 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.30000 67.00 20.10 99.42 0.00 474.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 119.00 639.00 77.00
1985 142 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.00000 67.00 19.90 99.42 0.00 290.00 -999.00 331.00 -999.00 -999.00 -999.00 -999.00 92.00 505.00 74.00
1985 142 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 66.00 20.00 99.30 0.00 124.00 -999.00 330.00 -999.00 -999.00 -999.00 -999.00 53.00 302.00 70.00
1985 142 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 70.00 19.60 99.30 0.00 25.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 16.00 89.00 66.00
1985 142 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 78.00 18.20 99.30 0.00 0.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 58.00
1985 142 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.50000 81.00 17.20 99.30 0.00 0.00 -999.00 324.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 142 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 76.00 17.30 99.30 0.00 0.00 -999.00 322.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 48.00
1985 143 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 74.00 17.40 99.30 0.00 0.00 -999.00 320.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 47.00
1985 143 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 73.00 17.50 99.30 0.00 0.00 -999.00 324.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 46.00
1985 143 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.80000 69.00 17.90 99.30 0.00 0.00 -999.00 342.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 46.00
1985 143 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 72.00 17.20 99.30 0.00 0.00 -999.00 325.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 48.00
1985 143 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.40000 71.00 17.30 99.30 0.00 0.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 46.00
1985 143 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 70.00 17.40 99.30 0.00 0.00 -999.00 323.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 41.00
1985 143 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.10000 69.00 17.60 99.30 0.00 40.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 26.00 79.00 39.00
1985 143 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 69.00 19.80 99.24 0.00 149.00 -999.00 346.00 -999.00 -999.00 -999.00 -999.00 83.00 223.00 320.00
1985 143 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.70000 72.00 17.90 99.24 0.00 311.00 -999.00 333.00 -999.00 -999.00 -999.00 -999.00 142.00 363.00 44.00
1985 143 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.50000 67.00 19.20 99.24 0.00 474.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 200.00 447.00 51.00
1985 143 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.80000 64.00 20.60 99.24 0.00 614.00 -999.00 337.00 -999.00 -999.00 -999.00 -999.00 237.00 500.00 56.00
1985 143 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.60000 58.00 22.80 99.24 0.00 680.00 -999.00 344.00 -999.00 -999.00 -999.00 -999.00 235.00 523.00 59.00
1985 143 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.20000 60.00 22.50 99.24 0.00 758.00 -999.00 345.00 -999.00 -999.00 -999.00 -999.00 244.00 561.00 69.00
1985 143 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.60000 60.00 22.50 99.24 0.00 802.00 -999.00 346.00 -999.00 -999.00 -999.00 -999.00 244.00 601.00 70.00
1985 143 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.80000 60.00 22.40 99.24 0.00 769.00 -999.00 347.00 -999.00 -999.00 -999.00 -999.00 244.00 587.00 69.00
1985 143 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.50000 58.00 22.40 99.24 0.00 704.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 253.00 549.00 69.00
1985 143 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.00000 60.00 21.40 99.24 0.00 563.00 -999.00 349.00 -999.00 -999.00 -999.00 -999.00 242.00 454.00 72.00
1985 143 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.80000 62.00 21.30 99.24 0.00 396.00 -999.00 346.00 -999.00 -999.00 -999.00 -999.00 211.00 325.00 70.00
1985 143 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.70000 65.00 20.70 99.24 0.00 239.00 -999.00 347.00 -999.00 -999.00 -999.00 -999.00 145.00 247.00 65.00
1985 143 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 61.00 20.40 99.19 0.00 111.00 -999.00 339.00 -999.00 -999.00 -999.00 -999.00 69.00 175.00 80.00
1985 143 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.40000 69.00 19.90 99.19 0.00 24.00 -999.00 335.00 -999.00 -999.00 -999.00 -999.00 19.00 52.00 61.00
1985 143 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.30000 71.00 19.50 99.19 0.00 0.00 -999.00 336.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 58.00
1985 143 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.60000 75.00 18.80 99.19 0.00 0.00 -999.00 342.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 54.00
1985 143 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.40000 75.00 18.30 99.19 0.00 0.00 -999.00 341.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 49.00
1985 144 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.30000 74.00 18.40 99.19 0.00 0.00 -999.00 345.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 52.00
1985 144 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.10000 74.00 18.50 99.19 0.00 0.00 -999.00 345.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 56.00
1985 144 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.40000 74.00 18.50 99.19 0.00 0.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 54.00
1985 144 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.50000 77.00 17.90 99.19 0.00 0.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 52.00
1985 144 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.40000 77.00 18.20 99.19 0.00 0.00 -999.00 347.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 52.00
1985 144 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.10000 78.00 18.10 99.19 0.00 0.00 -999.00 340.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 57.00
1985 144 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.00000 78.00 18.20 99.19 0.00 33.00 -999.00 341.00 -999.00 -999.00 -999.00 -999.00 30.00 18.00 59.00
1985 144 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.10000 63.00 18.80 99.35 0.00 115.00 -999.00 355.00 -999.00 -999.00 -999.00 -999.00 94.00 67.00 50.00
1985 144 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.00000 78.00 18.40 99.35 0.00 208.00 -999.00 345.00 -999.00 -999.00 -999.00 -999.00 171.00 85.00 58.00
1985 144 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.70000 75.00 18.80 99.35 0.00 306.00 -999.00 354.00 -999.00 -999.00 -999.00 -999.00 251.00 87.00 59.00
1985 144 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.20000 73.00 18.80 99.35 0.00 412.00 -999.00 354.00 -999.00 -999.00 -999.00 -999.00 331.00 108.00 63.00
1985 144 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.70000 67.00 20.30 99.35 0.00 500.00 -999.00 356.00 -999.00 -999.00 -999.00 -999.00 376.00 143.00 66.00
1985 144 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.10000 68.00 20.20 99.35 0.00 585.00 -999.00 361.00 -999.00 -999.00 -999.00 -999.00 376.00 227.00 68.00
1985 144 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.10000 65.00 20.50 99.35 0.00 636.00 -999.00 356.00 -999.00 -999.00 -999.00 -999.00 380.00 276.00 67.00
1985 144 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.00000 65.00 20.60 99.35 0.00 633.00 -999.00 356.00 -999.00 -999.00 -999.00 -999.00 369.00 294.00 68.00
1985 144 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.60000 65.00 20.40 99.35 0.00 593.00 -999.00 353.00 -999.00 -999.00 -999.00 -999.00 316.00 338.00 69.00
1985 144 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.30000 67.00 19.90 99.35 0.00 514.00 -999.00 350.00 -999.00 -999.00 -999.00 -999.00 261.00 360.00 67.00
1985 144 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.20000 67.00 19.80 99.35 0.00 376.00 -999.00 347.00 -999.00 -999.00 -999.00 -999.00 214.00 280.00 64.00
1985 144 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.60000 69.00 19.30 99.35 0.00 220.00 -999.00 349.00 -999.00 -999.00 -999.00 -999.00 154.00 164.00 61.00
1985 144 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 66.00 19.60 99.44 0.00 98.00 -999.00 344.00 -999.00 -999.00 -999.00 -999.00 74.00 114.00 70.00
1985 144 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.60000 72.00 18.50 99.44 0.00 22.00 -999.00 333.00 -999.00 -999.00 -999.00 -999.00 17.00 50.00 54.00
1985 144 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.40000 73.00 17.90 99.44 0.00 0.00 -999.00 333.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 144 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.40000 73.00 17.60 99.44 0.00 0.00 -999.00 331.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 47.00
1985 144 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.80000 76.00 16.80 99.44 0.00 0.00 -999.00 325.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 43.00
1985 145 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.90000 76.00 16.80 99.44 0.00 0.00 -999.00 323.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 47.00
1985 145 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.00000 75.00 17.00 99.44 0.00 0.00 -999.00 333.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 49.00
1985 145 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 75.00 17.00 99.44 0.00 0.00 -999.00 334.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 145 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.40000 77.00 16.90 99.44 0.00 0.00 -999.00 338.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 145 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.30000 79.00 16.90 99.44 0.00 0.00 -999.00 332.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 48.00
